lr,batch_size,num_layers,hidden_size,reduce_factor,test_loss
0.0005,256,4,1000,1.0,0.006350491661578417
0.0005,256,4,1500,0.2,0.00634423503652215
0.0005,256,4,1500,0.4,0.006241765804588795
0.0005,256,4,1500,0.6,0.006391475442796946
0.0005,256,4,1500,0.8,0.0063951388001441956
0.0005,256,4,1500,1.0,0.006336326710879803
0.0005,256,4,2000,0.2,0.00634387182071805
0.0005,256,4,2000,0.4,0.006348846945911646
0.0005,256,4,2000,0.6,0.006375883240252733
0.0005,256,4,2000,0.8,0.006462509743869305
0.0005,256,4,2000,1.0,0.0063269054517149925
0.0005,256,5,300,0.2,0.006568891927599907
0.0005,256,5,300,0.4,0.00653196731582284
0.0005,256,5,300,0.6,0.006501360330730677
0.0005,256,5,300,0.8,0.0065984465181827545
0.0005,256,5,300,1.0,0.0065894233994185925
0.0005,256,5,500,0.2,0.00707701500505209
0.0005,256,5,500,0.4,0.006402965635061264
0.0005,256,5,500,0.6,0.006508026272058487
0.0005,256,5,500,0.8,0.006608479656279087
0.0005,256,5,500,1.0,0.006430800538510084
0.0005,256,5,700,0.2,0.006427121348679066
0.0005,256,5,700,0.4,0.006414305418729782
0.0005,256,5,700,0.6,0.00653474498540163
0.0005,256,5,700,0.8,0.006315251812338829
0.0005,256,5,700,1.0,0.0064056324772536755
0.0005,256,5,1000,0.2,0.006353706121444702
0.0005,256,5,1000,0.4,0.006273964419960976
0.0005,256,5,1000,0.6,0.006284135859459639
0.0005,256,5,1000,0.8,0.006315250415354967
0.0005,256,5,1000,1.0,0.006435631774365902
0.0005,256,5,1500,0.2,0.006354390177875757
0.0005,256,5,1500,0.4,0.00624330248683691
0.0005,256,5,1500,0.6,0.006362430285662413
0.0005,256,5,1500,0.8,0.006243404932320118
0.0005,256,5,1500,1.0,0.006239602342247963
0.0005,256,5,2000,0.2,0.006482580676674843
0.0005,256,5,2000,0.4,0.0063596139661967754
0.0005,256,5,2000,0.6,0.0063555361703038216
0.0005,256,5,2000,0.8,0.006469213869422674
0.0005,256,5,2000,1.0,0.006319566164165735
0.0005,256,6,300,0.2,0.018116498365998268
0.0005,256,6,300,0.4,0.006666988134384155
0.0005,256,6,300,0.6,0.006470788270235062
0.0005,256,6,300,0.8,0.006639017723500729
0.0005,256,6,300,1.0,0.006482715718448162
0.0005,256,6,500,0.2,0.007058364804834127
0.0005,256,6,500,0.4,0.006468667183071375
0.0005,256,6,500,0.6,0.006345646921545267
0.0005,256,6,500,0.8,0.006472212262451649
0.0005,256,6,500,1.0,0.006504800636321306
0.0005,256,6,700,0.2,0.007373822387307882
0.0005,256,6,700,0.4,0.006332112476229668
0.0005,256,6,700,0.6,0.006468484178185463
0.0005,256,6,700,0.8,0.006472206208854914
0.0005,256,6,700,1.0,0.006306620314717293
0.0005,256,6,1000,0.2,0.006488717161118984
0.0005,256,6,1000,0.4,0.006294928025454283
0.0005,256,6,1000,0.6,0.0063465493731200695
0.0005,256,6,1000,0.8,0.006365827284753323
0.0005,256,6,1000,1.0,0.006293569691479206
0.0005,256,6,1500,0.2,0.017103226855397224
0.0005,256,6,1500,0.4,0.0063798981718719006
0.0005,256,6,1500,0.6,0.006268647499382496
0.0005,256,6,1500,0.8,0.0062557971104979515
0.0005,256,6,1500,1.0,0.006312461569905281
0.0005,256,6,2000,0.2,0.016964057460427284
0.0005,256,6,2000,0.4,0.006420995574444532
0.0005,256,6,2000,0.6,0.006400782149285078
0.0005,256,6,2000,0.8,0.006347713991999626
0.0005,256,6,2000,1.0,0.006242919713258743
0.0005,256,7,300,0.2,0.016982292756438255
0.0005,256,7,300,0.4,0.007832629606127739
0.0005,256,7,300,0.6,0.006569614168256521
0.0005,256,7,300,0.8,0.006542295217514038
0.0005,256,7,300,1.0,0.006473587825894356
0.0005,256,7,500,0.2,0.017186898738145828
0.0005,256,7,500,0.4,0.0064221457578241825
0.0005,256,7,500,0.6,0.006542203016579151
0.0005,256,7,500,0.8,0.006382949650287628
0.0005,256,7,500,1.0,0.006381068378686905
0.0005,256,7,700,0.2,0.018646882846951485
0.0005,256,7,700,0.4,0.006466452032327652
0.0005,256,7,700,0.6,0.006364430766552687
0.0005,256,7,700,0.8,0.006469798739999533
0.0005,256,7,700,1.0,0.0063415998592972755
0.0005,256,7,1000,0.2,0.007044591009616852
0.0005,256,7,1000,0.4,0.006302563473582268
0.0005,256,7,1000,0.6,0.006350995972752571
0.0005,256,7,1000,0.8,0.006280479487031698
0.0005,256,7,1000,1.0,0.00620443606749177
0.0005,256,7,1500,0.2,0.006833089981228113
0.0005,256,7,1500,0.4,0.006288575474172831
0.0005,256,7,1500,0.6,0.00631029112264514
0.0005,256,7,1500,0.8,0.006259176880121231
0.0005,256,7,1500,1.0,0.006354856304824352
0.0005,256,7,2000,0.2,0.029435981065034866
0.0005,256,7,2000,0.4,0.006281049456447363
0.0005,256,7,2000,0.6,0.00624144496396184
0.0005,256,7,2000,0.8,0.0063178702257573605
0.0005,256,7,2000,1.0,0.006423804443329573
0.0005,256,8,300,0.2,0.03505348041653633
0.0005,256,8,300,0.4,0.010409251786768436
0.0005,256,8,300,0.6,0.006597644183784723
0.0005,256,8,300,0.8,0.006561439484357834
0.0005,256,8,300,1.0,0.006577101536095142
0.0005,256,8,500,0.2,0.01698240078985691
0.0005,256,8,500,0.4,0.016978014260530472
0.0005,256,8,500,0.6,0.006464007776230574
0.0005,256,8,500,0.8,0.006410476751625538
0.0005,256,8,500,1.0,0.006437987554818392
0.0005,256,8,700,0.2,0.03612247854471207
0.0005,256,8,700,0.4,0.011247138492763042
0.0005,256,8,700,0.6,0.006370142567902803
0.0005,256,8,700,0.8,0.006352265831083059
0.0005,256,8,700,1.0,0.006452859845012426
0.0005,256,8,1000,0.2,0.03603334352374077
0.0005,256,8,1000,0.4,0.00649520056322217
0.0005,256,8,1000,0.6,0.006485376972705126
0.0005,256,8,1000,0.8,0.006368440575897694
0.0005,256,8,1000,1.0,0.0061309863813221455
0.0005,256,8,1500,0.2,0.031156672164797783
0.0005,256,8,1500,0.4,0.0062894057482481
0.0005,256,8,1500,0.6,0.006359770428389311
0.0005,256,8,1500,0.8,0.006320779677480459
0.0005,256,8,1500,1.0,0.006182797718793154
0.0005,256,8,2000,0.2,0.016970308497548103
0.0005,256,8,2000,0.4,0.006271148566156626
0.0005,256,8,2000,0.6,0.006338328123092651
0.0005,256,8,2000,0.8,0.006502704694867134
0.0005,256,8,2000,1.0,0.006499344948679209
0.0005,256,9,300,0.2,0.017202669754624367
0.0005,256,9,300,0.4,0.01696408912539482
0.0005,256,9,300,0.6,0.006477554328739643
0.0005,256,9,300,0.8,0.0064819203689694405
0.0005,256,9,300,1.0,0.006852270569652319
0.0005,256,9,500,0.2,0.02424178458750248
0.0005,256,9,500,0.4,0.017428476363420486
0.0005,256,9,500,0.6,0.00635607959702611
0.0005,256,9,500,0.8,0.006511704530566931
0.0005,256,9,500,1.0,0.006377211771905422
0.0005,256,9,700,0.2,0.0169646218419075
0.0005,256,9,700,0.4,0.0169848520308733
0.0005,256,9,700,0.6,0.0063379923813045025
0.0005,256,9,700,0.8,0.006548306904733181
0.0005,256,9,700,1.0,0.0063644153997302055
0.0005,256,9,1000,0.2,0.017050283029675484
0.0005,256,9,1000,0.4,0.016985289752483368
0.0005,256,9,1000,0.6,0.00628242501989007
0.0005,256,9,1000,0.8,0.006350369658321142
0.0005,256,9,1000,1.0,0.006280555855482817
0.0005,256,9,1500,0.2,0.03234931826591492
0.0005,256,9,1500,0.4,0.016965454444289207
0.0005,256,9,1500,0.6,0.006340339779853821
0.0005,256,9,1500,0.8,0.0062766727060079575
0.0005,256,9,1500,1.0,0.006586610805243254
0.0005,256,9,2000,0.2,0.016965920105576515
0.0005,256,9,2000,0.4,0.006331334356218576
0.0005,256,9,2000,0.6,0.006305771879851818
0.0005,256,9,2000,0.8,0.006325040012598038
0.0005,256,9,2000,1.0,0.006382054649293423
0.0005,256,10,300,0.2,0.01933191902935505
0.0005,256,10,300,0.4,0.027577482163906097
0.0005,256,10,300,0.6,0.006542131304740906
0.0005,256,10,300,0.8,0.00660588638857007
0.0005,256,10,300,1.0,0.006648743990808725
0.0005,256,10,500,0.2,0.016977006569504738
0.0005,256,10,500,0.4,0.01697099208831787
0.0005,256,10,500,0.6,0.006553182378411293
0.0005,256,10,500,0.8,0.006572165060788393
0.0005,256,10,500,1.0,0.006362359505146742
0.0005,256,10,700,0.2,0.02367921732366085
0.0005,256,10,700,0.4,0.02052486687898636
0.0005,256,10,700,0.6,0.006509969010949135
0.0005,256,10,700,0.8,0.006271868944168091
0.0005,256,10,700,1.0,0.006402020808309317
0.0005,256,10,1000,0.2,0.01697830855846405
0.0005,256,10,1000,0.4,0.007160150911659002
0.0005,256,10,1000,0.6,0.006353458855301142
0.0005,256,10,1000,0.8,0.006422014907002449
0.0005,256,10,1000,1.0,0.006308457814157009
0.0005,256,10,1500,0.2,0.03477827087044716
0.0005,256,10,1500,0.4,0.018249794840812683
0.0005,256,10,1500,0.6,0.006305433809757233
0.0005,256,10,1500,0.8,0.006330450531095266
0.0005,256,10,1500,1.0,0.006252518389374018
0.0005,256,10,2000,0.2,0.0169661957770586
0.0005,256,10,2000,0.4,0.006959468591958284
0.0005,256,10,2000,0.6,0.006258494220674038
0.0005,256,10,2000,0.8,0.006355229765176773
0.0005,256,10,2000,1.0,0.006300830747932196
0.0005,512,4,300,0.2,0.00636256393045187
0.0005,512,4,300,0.4,0.006476644426584244
0.0005,512,4,300,0.6,0.006489958148449659
0.0005,512,4,300,0.8,0.006548936013132334
0.0005,512,4,300,1.0,0.006534622050821781
0.0005,512,4,500,0.2,0.0064369202591478825
0.0005,512,4,500,0.4,0.006497975438833237
0.0005,512,4,500,0.6,0.006554769352078438
0.0005,512,4,500,0.8,0.006427429150789976
0.0005,512,4,500,1.0,0.0065016718581318855
0.0005,512,4,700,0.2,0.006303489673882723
0.0005,512,4,700,0.4,0.006430674809962511
0.0005,512,4,700,0.6,0.006389100104570389
0.0005,512,4,700,0.8,0.006449898239225149
0.0005,512,4,700,1.0,0.006435905583202839
0.0005,512,4,1000,0.2,0.00633063493296504
0.0005,512,4,1000,0.4,0.00635463697835803
0.0005,512,4,1000,0.6,0.006419821176677942
0.0005,512,4,1000,0.8,0.006361295003443956
0.0005,512,4,1000,1.0,0.006488884333521128
0.0005,512,4,1500,0.2,0.006291799247264862
0.0005,512,4,1500,0.4,0.00634674821048975
0.0005,512,4,1500,0.6,0.006354107987135649
0.0005,512,4,1500,0.8,0.006342987064272165
0.0005,512,4,1500,1.0,0.006430511362850666
0.0005,512,4,2000,0.2,0.006295074243098497
0.0005,512,4,2000,0.4,0.006420121528208256
0.0005,512,4,2000,0.6,0.006288215983659029
0.0005,512,4,2000,0.8,0.006336639169603586
0.0005,512,4,2000,1.0,0.00649691466242075
0.0005,512,5,300,0.2,0.006733579095453024
0.0005,512,5,300,0.4,0.006669066846370697
0.0005,512,5,300,0.6,0.0065772258676588535
0.0005,512,5,300,0.8,0.0064584300853312016
0.0005,512,5,300,1.0,0.006659595295786858
0.0005,512,5,500,0.2,0.006952792871743441
0.0005,512,5,500,0.4,0.006431134883314371
0.0005,512,5,500,0.6,0.006448740139603615
0.0005,512,5,500,0.8,0.006498788017779589
0.0005,512,5,500,1.0,0.006416016723960638
0.0005,512,5,700,0.2,0.0064783706329762936
0.0005,512,5,700,0.4,0.0063772499561309814
0.0005,512,5,700,0.6,0.006419749930500984
0.0005,512,5,700,0.8,0.006378445774316788
0.0005,512,5,700,1.0,0.006452553905546665
0.0005,512,5,1000,0.2,0.006338162813335657
0.0005,512,5,1000,0.4,0.006385507993400097
0.0005,512,5,1000,0.6,0.006385615561157465
0.0005,512,5,1000,0.8,0.00630505196750164
0.0005,512,5,1000,1.0,0.006447228137403727
0.0005,512,5,1500,0.2,0.006435339339077473
0.0005,512,5,1500,0.4,0.006330478470772505
0.0005,512,5,1500,0.6,0.006218602880835533
0.0005,512,5,1500,0.8,0.006239165086299181
0.0005,512,5,1500,1.0,0.006388518027961254
0.0005,512,5,2000,0.2,0.006306895986199379
0.0005,512,5,2000,0.4,0.006307102739810944
0.0005,512,5,2000,0.6,0.00634162500500679
0.0005,512,5,2000,0.8,0.006206211168318987
0.0005,512,5,2000,1.0,0.006343394052237272
0.0005,512,6,300,0.2,0.04524717107415199
0.0005,512,6,300,0.4,0.0065586199052631855
0.0005,512,6,300,0.6,0.006390152499079704
0.0005,512,6,300,0.8,0.006606730166822672
0.0005,512,6,300,1.0,0.00654224306344986
0.0005,512,6,500,0.2,0.006738692056387663
0.0005,512,6,500,0.4,0.0064902883023023605
0.0005,512,6,500,0.6,0.006472100503742695
0.0005,512,6,500,0.8,0.006462608464062214
0.0005,512,6,500,1.0,0.006428433116525412
0.0005,512,6,700,0.2,0.007188457529991865
0.0005,512,6,700,0.4,0.0063386345282197
0.0005,512,6,700,0.6,0.006450083572417498
0.0005,512,6,700,0.8,0.006551926955580711
0.0005,512,6,700,1.0,0.0064573441632092
0.0005,512,6,1000,0.2,0.017906270921230316
0.0005,512,6,1000,0.4,0.006496114190667868
0.0005,512,6,1000,0.6,0.006318171974271536
0.0005,512,6,1000,0.8,0.006301096640527248
0.0005,512,6,1000,1.0,0.006280353292822838
0.0005,512,6,1500,0.2,0.006412734277546406
0.0005,512,6,1500,0.4,0.006334684323519468
0.0005,512,6,1500,0.6,0.0062108649872243404
0.0005,512,6,1500,0.8,0.0063135866075754166
0.0005,512,6,1500,1.0,0.006369744427502155
0.0005,512,6,2000,0.2,0.006503651849925518
0.0005,512,6,2000,0.4,0.006245309952646494
0.0005,512,6,2000,0.6,0.0062618255615234375
0.0005,512,6,2000,0.8,0.00635497784242034
0.0005,512,6,2000,1.0,0.0063989004120230675
0.0005,512,7,300,0.2,0.02586689032614231
0.0005,512,7,300,0.4,0.0064605968073010445
0.0005,512,7,300,0.6,0.006544006057083607
0.0005,512,7,300,0.8,0.0065514324232935905
0.0005,512,7,300,1.0,0.006635546218603849
0.0005,512,7,500,0.2,0.009230880066752434
0.0005,512,7,500,0.4,0.006630109157413244
0.0005,512,7,500,0.6,0.006402371451258659
0.0005,512,7,500,0.8,0.006406289525330067
0.0005,512,7,500,1.0,0.006573524326086044
0.0005,512,7,700,0.2,0.016964193433523178
0.0005,512,7,700,0.4,0.006225854158401489
0.0005,512,7,700,0.6,0.00640704995021224
0.0005,512,7,700,0.8,0.0064575946889817715
0.0005,512,7,700,1.0,0.0065045710653066635
0.0005,512,7,1000,0.2,0.016975922510027885
0.0005,512,7,1000,0.4,0.006405803840607405
0.0005,512,7,1000,0.6,0.006397188641130924
0.0005,512,7,1000,0.8,0.006431226618587971
0.0005,512,7,1000,1.0,0.006410250905901194
0.0005,512,7,1500,0.2,0.016966164112091064
0.0005,512,7,1500,0.4,0.00635335361585021
0.0005,512,7,1500,0.6,0.006291615776717663
0.0005,512,7,1500,0.8,0.006483396980911493
0.0005,512,7,1500,1.0,0.006391798611730337
0.0005,512,7,2000,0.2,0.016964063048362732
0.0005,512,7,2000,0.4,0.00635831942781806
0.0005,512,7,2000,0.6,0.006310214754194021
0.0005,512,7,2000,0.8,0.00628791656345129
0.0005,512,7,2000,1.0,0.006262230686843395
0.0005,512,8,300,0.2,0.01883198693394661
0.0005,512,8,300,0.4,0.02827318012714386
0.0005,512,8,300,0.6,0.006605593487620354
0.0005,512,8,300,0.8,0.00646914541721344
0.0005,512,8,300,1.0,0.006456045899540186
0.0005,512,8,500,0.2,0.02012542262673378
0.0005,512,8,500,0.4,0.006630133371800184
0.0005,512,8,500,0.6,0.006402573082596064
0.0005,512,8,500,0.8,0.006357527803629637
0.0005,512,8,500,1.0,0.006462106015533209
0.0005,512,8,700,0.2,0.01710335910320282
0.0005,512,8,700,0.4,0.0073136393912136555
0.0005,512,8,700,0.6,0.006456486880779266
0.0005,512,8,700,0.8,0.0063974508084356785
0.0005,512,8,700,1.0,0.006397905759513378
0.0005,512,8,1000,0.2,0.016964485868811607
0.0005,512,8,1000,0.4,0.006575598381459713
0.0005,512,8,1000,0.6,0.006445271894335747
0.0005,512,8,1000,0.8,0.006473207380622625
0.0005,512,8,1000,1.0,0.006408365909010172
0.0005,512,8,1500,0.2,0.016978707164525986
0.0005,512,8,1500,0.4,0.006391845643520355
0.0005,512,8,1500,0.6,0.006297999061644077
0.0005,512,8,1500,0.8,0.006268174387514591
0.0005,512,8,1500,1.0,0.006424738559871912
0.0005,512,8,2000,0.2,0.01877986267209053
0.0005,512,8,2000,0.4,0.0063459561206400394
0.0005,512,8,2000,0.6,0.0062489863485097885
0.0005,512,8,2000,0.8,0.0062193297781050205
0.0005,512,8,2000,1.0,0.0062560741789639
0.0005,512,9,300,0.2,0.017024025321006775
0.0005,512,9,300,0.4,0.03867889568209648
0.0005,512,9,300,0.6,0.006596534512937069
0.0005,512,9,300,0.8,0.0065081468783319
0.0005,512,9,300,1.0,0.0067166853696107864
0.0005,512,9,500,0.2,0.016973495483398438
0.0005,512,9,500,0.4,0.016964057460427284
0.0005,512,9,500,0.6,0.0063745505176484585
0.0005,512,9,500,0.8,0.0064604454673826694
0.0005,512,9,500,1.0,0.006535026710480452
0.0005,512,9,700,0.2,0.01696714572608471
0.0005,512,9,700,0.4,0.007453161291778088
0.0005,512,9,700,0.6,0.006314022000879049
0.0005,512,9,700,0.8,0.006376087199896574
0.0005,512,9,700,1.0,0.006521826144307852
0.0005,512,9,1000,0.2,0.027292540296912193
0.0005,512,9,1000,0.4,0.02244534343481064
0.0005,512,9,1000,0.6,0.006237145513296127
0.0005,512,9,1000,0.8,0.006515734829008579
0.0005,512,9,1000,1.0,0.006182738579809666
0.0005,512,9,1500,0.2,0.01697949506342411
0.0005,512,9,1500,0.4,0.007629550993442535
0.0005,512,9,1500,0.6,0.006236037705093622
0.0005,512,9,1500,0.8,0.006201792508363724
0.0005,512,9,1500,1.0,0.006149284075945616
0.0005,512,9,2000,0.2,0.017484579235315323
0.0005,512,9,2000,0.4,0.017103906720876694
0.0005,512,9,2000,0.6,0.0062952046282589436
0.0005,512,9,2000,0.8,0.006383455358445644
0.0005,512,9,2000,1.0,0.006244752090424299
0.0005,512,10,300,0.2,0.017656708136200905
0.0005,512,10,300,0.4,0.03187244012951851
0.0005,512,10,300,0.6,0.006689795292913914
0.0005,512,10,300,0.8,0.006622219458222389
0.0005,512,10,300,1.0,0.006662134081125259
0.0005,512,10,500,0.2,0.017655527219176292
0.0005,512,10,500,0.4,0.030483195558190346
0.0005,512,10,500,0.6,0.006444317288696766
0.0005,512,10,500,0.8,0.006318337749689817
0.0005,512,10,500,1.0,0.006451812572777271
0.0005,512,10,700,0.2,0.024744974449276924
0.0005,512,10,700,0.4,0.01738106831908226
0.0005,512,10,700,0.6,0.006429997738450766
0.0005,512,10,700,0.8,0.006255543790757656
0.0005,512,10,700,1.0,0.006485189776867628
0.0005,512,10,1000,0.2,0.029547687619924545
0.0005,512,10,1000,0.4,0.00680330628529191
0.0005,512,10,1000,0.6,0.006323671899735928
0.0005,512,10,1000,0.8,0.006469249725341797
0.0005,512,10,1000,1.0,0.006266316864639521
0.0005,512,10,1500,0.2,0.07654611021280289
0.0005,512,10,1500,0.4,0.016964172944426537
0.0005,512,10,1500,0.6,0.006291034631431103
0.0005,512,10,1500,0.8,0.006460707169026136
0.0005,512,10,1500,1.0,0.00623921025544405
0.0005,512,10,2000,0.2,0.017405839636921883
0.0005,512,10,2000,0.4,0.017092350870370865
0.0005,512,10,2000,0.6,0.006339731626212597
0.0005,512,10,2000,0.8,0.006251283455640078
0.0005,512,10,2000,1.0,0.006387397646903992
0.001,32,4,300,0.2,0.006582473870366812
0.001,32,4,300,0.4,0.006566806696355343
0.001,32,4,300,0.6,0.006735857576131821
0.001,32,4,300,0.8,0.006446640472859144
0.001,32,4,300,1.0,0.006659805309027433
0.001,32,4,500,0.2,0.006487886421382427
0.001,32,4,500,0.4,0.006611639633774757
0.001,32,4,500,0.6,0.006595466751605272
0.001,32,4,500,0.8,0.006381480023264885
0.001,32,4,500,1.0,0.006518432404845953
0.001,32,4,700,0.2,0.006549781654030085
0.001,32,4,700,0.4,0.006620769388973713
0.001,32,4,700,0.6,0.006412757094949484
0.001,32,4,700,0.8,0.006402452941983938
0.001,32,4,700,1.0,0.0063796741887927055
0.001,32,4,1000,0.2,0.00652873981744051
0.001,32,4,1000,0.4,0.006543154362589121
0.001,32,4,1000,0.6,0.006362447049468756
0.001,32,4,1000,0.8,0.006584280636161566
0.001,32,4,1000,1.0,0.006639010272920132
0.001,32,4,1500,0.2,0.00665085855871439
0.001,32,4,1500,0.4,0.0064132316038012505
0.001,32,4,1500,0.6,0.006473679561167955
0.001,32,4,1500,0.8,0.00643215561285615
0.001,32,4,1500,1.0,0.006420995108783245
0.001,32,4,2000,0.2,0.006547878030687571
0.001,32,4,2000,0.4,0.006454947870224714
0.001,32,4,2000,0.6,0.006601393222808838
0.001,32,4,2000,0.8,0.006357678212225437
0.001,32,4,2000,1.0,0.006610950455069542
0.001,32,5,300,0.2,0.007381672039628029
0.001,32,5,300,0.4,0.006465231534093618
0.001,32,5,300,0.6,0.00667768158018589
0.001,32,5,300,0.8,0.0067413379438221455
0.001,32,5,300,1.0,0.00657401280477643
0.001,32,5,500,0.2,0.006660766433924437
0.001,32,5,500,0.4,0.006510365754365921
0.001,32,5,500,0.6,0.006539319176226854
0.001,32,5,500,0.8,0.006608029827475548
0.001,32,5,500,1.0,0.006317770574241877
0.001,32,5,700,0.2,0.0066746557131409645
0.001,32,5,700,0.4,0.006355431862175465
0.001,32,5,700,0.6,0.006546571850776672
0.001,32,5,700,0.8,0.0064525967463850975
0.001,32,5,700,1.0,0.006327667273581028
0.001,32,5,1000,0.2,0.00640869140625
0.001,32,5,1000,0.4,0.0064192707650363445
0.001,32,5,1000,0.6,0.006430843845009804
0.001,32,5,1000,0.8,0.0065102181397378445
0.001,32,5,1000,1.0,0.006531305145472288
0.001,32,5,1500,0.2,0.006491835229098797
0.001,32,5,1500,0.4,0.0063083115965127945
0.001,32,5,1500,0.6,0.006625193636864424
0.001,32,5,1500,0.8,0.0064239501953125
0.001,32,5,1500,1.0,0.006429336499422789
0.001,32,5,2000,0.2,0.0066507733426988125
0.001,32,5,2000,0.4,0.006550009828060865
0.001,32,5,2000,0.6,0.00644773431122303
0.001,32,5,2000,0.8,0.006372408010065556
0.001,32,5,2000,1.0,0.0065288846381008625
0.001,32,6,300,0.2,0.016964072361588478
0.001,32,6,300,0.4,0.006420947145670652
0.001,32,6,300,0.6,0.0064924429170787334
0.001,32,6,300,0.8,0.006594195496290922
0.001,32,6,300,1.0,0.006476345006376505
0.001,32,6,500,0.2,0.006902282126247883
0.001,32,6,500,0.4,0.006513074040412903
0.001,32,6,500,0.6,0.006441766861826181
0.001,32,6,500,0.8,0.006420458201318979
0.001,32,6,500,1.0,0.006639000028371811
0.001,32,6,700,0.2,0.0063968501053750515
0.001,32,6,700,0.4,0.0065549262799322605
0.001,32,6,700,0.6,0.006506624165922403
0.001,32,6,700,0.8,0.006337587721645832
0.001,32,6,700,1.0,0.006685901433229446
0.001,32,6,1000,0.2,0.016967348754405975
0.001,32,6,1000,0.4,0.006465090438723564
0.001,32,6,1000,0.6,0.006447364576160908
0.001,32,6,1000,0.8,0.006408294662833214
0.001,32,6,1000,1.0,0.0064094820991158485
0.001,32,6,1500,0.2,0.006913256365805864
0.001,32,6,1500,0.4,0.006527622230350971
0.001,32,6,1500,0.6,0.006375991739332676
0.001,32,6,1500,0.8,0.006511613726615906
0.001,32,6,1500,1.0,0.006474358029663563
0.001,32,6,2000,0.2,0.0064453925006091595
0.001,32,6,2000,0.4,0.006499569397419691
0.001,32,6,2000,0.6,0.006587013602256775
0.001,32,6,2000,0.8,0.006580894347280264
0.001,32,6,2000,1.0,0.006446061190217733
0.001,32,7,300,0.2,0.006984663661569357
0.001,32,7,300,0.4,0.006475025322288275
0.001,32,7,300,0.6,0.006498667411506176
0.001,32,7,300,0.8,0.006623681169003248
0.001,32,7,300,1.0,0.0065705724991858006
0.001,32,7,500,0.2,0.006945387460291386
0.001,32,7,500,0.4,0.006390037015080452
0.001,32,7,500,0.6,0.006566942669451237
0.001,32,7,500,0.8,0.006326576694846153
0.001,32,7,500,1.0,0.006589467171579599
0.001,32,7,700,0.2,0.016964368522167206
0.001,32,7,700,0.4,0.006514364387840033
0.001,32,7,700,0.6,0.006749452091753483
0.001,32,7,700,0.8,0.006367760710418224
0.001,32,7,700,1.0,0.00654964754357934
0.001,32,7,1000,0.2,0.006943417247384787
0.001,32,7,1000,0.4,0.0065374476835131645
0.001,32,7,1000,0.6,0.0064998106099665165
0.001,32,7,1000,0.8,0.006484518758952618
0.001,32,7,1000,1.0,0.006341633852571249
0.001,32,7,1500,0.2,0.01696847565472126
0.001,32,7,1500,0.4,0.006431682966649532
0.001,32,7,1500,0.6,0.00657200813293457
0.001,32,7,1500,0.8,0.006489775143563747
0.001,32,7,1500,1.0,0.0064108604565262794
0.001,32,7,2000,0.2,0.016974227502942085
0.001,32,7,2000,0.4,0.006496323738247156
0.001,32,7,2000,0.6,0.006372350733727217
0.001,32,7,2000,0.8,0.006386196706444025
0.001,32,7,2000,1.0,0.0064379386603832245
0.001,32,8,300,0.2,0.016965925693511963
0.001,32,8,300,0.4,0.006598112639039755
0.001,32,8,300,0.6,0.00673422496765852
0.001,32,8,300,0.8,0.006692129652947187
0.001,32,8,300,1.0,0.0065823765471577644
0.001,32,8,500,0.2,0.01697048731148243
0.001,32,8,500,0.4,0.016965197399258614
0.001,32,8,500,0.6,0.006349155213683844
0.001,32,8,500,0.8,0.006613129749894142
0.001,32,8,500,1.0,0.006493458990007639
0.001,32,8,700,0.2,0.016967622563242912
0.001,32,8,700,0.4,0.016969865188002586
0.001,32,8,700,0.6,0.006400679238140583
0.001,32,8,700,0.8,0.006440041121095419
0.001,32,8,700,1.0,0.006659467704594135
0.001,32,8,1000,0.2,0.016964061185717583
0.001,32,8,1000,0.4,0.006561190355569124
0.001,32,8,1000,0.6,0.006618128158152103
0.001,32,8,1000,0.8,0.006490368861705065
0.001,32,8,1000,1.0,0.006376493256539106
0.001,32,8,1500,0.2,0.016965771093964577
0.001,32,8,1500,0.4,0.01696903258562088
0.001,32,8,1500,0.6,0.006475496105849743
0.001,32,8,1500,0.8,0.0065840077586472034
0.001,32,8,1500,1.0,0.006551085039973259
0.001,32,8,2000,0.2,0.01696779951453209
0.001,32,8,2000,0.4,0.006500869523733854
0.001,32,8,2000,0.6,0.006715014111250639
0.001,32,8,2000,0.8,0.006561972666531801
0.001,32,8,2000,1.0,0.0065066516399383545
0.001,32,9,300,0.2,0.016964849084615707
0.001,32,9,300,0.4,0.0169655941426754
0.001,32,9,300,0.6,0.006562734954059124
0.001,32,9,300,0.8,0.006437274161726236
0.001,32,9,300,1.0,0.006533734500408173
0.001,32,9,500,0.2,0.016968682408332825
0.001,32,9,500,0.4,0.007197096478193998
0.001,32,9,500,0.6,0.006575481500476599
0.001,32,9,500,0.8,0.006553942337632179
0.001,32,9,500,1.0,0.006416232790797949
0.001,32,9,700,0.2,0.01696464978158474
0.001,32,9,700,0.4,0.01696711778640747
0.001,32,9,700,0.6,0.006445223465561867
0.001,32,9,700,0.8,0.006415209267288446
0.001,32,9,700,1.0,0.00654153898358345
0.001,32,9,1000,0.2,0.016965266317129135
0.001,32,9,1000,0.4,0.006696253549307585
0.001,32,9,1000,0.6,0.006557074375450611
0.001,32,9,1000,0.8,0.006843833718448877
0.001,32,9,1000,1.0,0.006545836105942726
0.001,32,9,1500,0.2,0.016965121030807495
0.001,32,9,1500,0.4,0.0066335429437458515
0.001,32,9,1500,0.6,0.006623269524425268
